datasetID,study,Entered By,genus,species,varetc,population,population detail,provenance lat,provenance long,population altitude m,continent,year,material,fieldchill,fieldsample date,chilltemp,chillphotoperiod,chilldays,forcetemp,forcetemp_night,photoperiod_day,photoperiod_night,respvar,response,response time,n,error type,resp_error,figure/table (if applicable),growing lat,growing long,field chill units,cu model,other treatment,irradiance,irradiance units,humidity,number.longdays,dormancy_induction_temp,dormancy_induction_days,dormancy_induction_photoperiod_day,dormancy_induction_photoperiod_night,freeze treatment time,freeze treatment photoperiod_day,freeze treatment photoperiod_night,freeze treatment temp_day,freeze treatment temp_night,response (pre-treatment),response (post-treatment
basler12,exp1,TS,Abies,alba,,high elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,daystobudburst,1,61.6,,SD,5,fig3,,,,,,548,umol m_2 s_1
basler12,exp1,TS,Abies,alba,,high elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,daystobudburst,1,51.51,,SD,5.755,fig3,,,,,,548,umol m_2 s_1,,,,,,,,,,,,,
basler12,exp1,TS,Acer,pseudoplatanus,,low elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,244.15,,SD,31.408,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,37.333,206.815
basler12,exp1,TS,Acer,pseudoplatanus,,low elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,237.04,,SD,33.185,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,37.333,199.704
basler12,exp1,TS,Acer,pseudoplatanus,,high elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,174.22,,SD,26.074,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,34.37,139.852
basler12,exp1,TS,Acer,pseudoplatanus,,high elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,171.26,,SD,33.777,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,33.185,138.074
basler12,exp1,TS,Acer,pseudoplatanus,,low elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,283.85,,SD,34.371,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,6.519,277.333
basler12,exp1,TS,Acer,pseudoplatanus,,low elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,277.93,,SD,31.407,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,6.519,271.407
basler12,exp1,TS,Acer,pseudoplatanus,,high elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,134.52,,SD,27.26,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,5.333,129.186
basler12,exp1,TS,Acer,pseudoplatanus,,high elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,133.93,,SD,32.593,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,4.741,129.185
basler12,exp1,TS,Betula,pendula,,low elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,202.08,,SD,8.915,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,120.654,81.426
basler12,exp1,TS,Betula,pendula,,low elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,200.89,,SD,9.51,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,120.654,80.238
basler12,exp1,TS,Betula,pendula,,high elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,108.17,,SD,16.048,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,30.906,77.266
basler12,exp1,TS,Betula,pendula,,high elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,105.8,,SD,19.613,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,31.501,74.294
basler12,exp1,TS,Betula,pendula,,low elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,140.27,,SD,28.529,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,35.661,104.606
basler12,exp1,TS,Betula,pendula,,low elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,139.67,,SD,19.614,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,35.067,104.606
basler12,exp1,TS,Betula,pendula,,high elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,108.17,,SD,16.047,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,4.16,104.012
basler12,exp1,TS,Betula,pendula,,high elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,99.26,,SD,23.179,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,4.755,94.502
basler12,exp1,TS,Aesculus,hippocastanum,,low elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,218.99,,SD,8.915,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,121.068,97.923
basler12,exp1,TS,Aesculus,hippocastanum,,low elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,217.8,,SD,8.915,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,120.475,97.329
basler12,exp1,TS,Aesculus,hippocastanum,,high elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,185.16,,SD,8.915,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,90.208,94.955
basler12,exp1,TS,Aesculus,hippocastanum,,high elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,182.79,,SD,8.915,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,89.614,93.175
basler12,exp1,TS,Aesculus,hippocastanum,,low elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,NA,,NA,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Aesculus,hippocastanum,,low elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,NA,,NA,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Aesculus,hippocastanum,,high elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,NA,,NA,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Aesculus,hippocastanum,,high elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,NA,,NA,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Syringa,vulgaris,,low elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,220.77,,SD,17.211,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,120.475,100.297
basler12,exp1,TS,Syringa,vulgaris,,low elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,218.99,,SD,8.915,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,121.068,97.923
basler12,exp1,TS,Syringa,vulgaris,,high elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,196.44,,SD,8.915,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,90.208,106.231
basler12,exp1,TS,Syringa,vulgaris,,high elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,195.85,,SD,8.915,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,89.614,106.232
basler12,exp1,TS,Syringa,vulgaris,,low elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,NA,,NA,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Syringa,vulgaris,,low elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,NA,,NA,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Syringa,vulgaris,,high elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,NA,,NA,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Syringa,vulgaris,,high elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,NA,,NA,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Corylus,avellana,,low elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,252.44,,SD,24.888,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,121.481,130.963
basler12,exp1,TS,Corylus,avellana,,low elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,242.96,,SD,26.074,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,120.889,122.074
basler12,exp1,TS,Corylus,avellana,,high elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,229.93,,SD,26.667,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,90.074,139.852
basler12,exp1,TS,Corylus,avellana,,high elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,234.67,,SD,30.815,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,90.074,144.593
basler12,exp1,TS,Corylus,avellana,,low elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,181.93,,SD,30.222,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,36.741,145.185
basler12,exp1,TS,Corylus,avellana,,low elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,171.85,,SD,25.482,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,36.148,135.704
basler12,exp1,TS,Corylus,avellana,,high elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,185.48,,SD,29.037,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,33.185,152.296
basler12,exp1,TS,Corylus,avellana,,high elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,181.93,,SD,21.334,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,32.593,149.333
basler12,exp1,TS,Fraxinus,excelsior,,low elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,324.15,,SD,31.407,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,121.481,202.667
basler12,exp1,TS,Fraxinus,excelsior,,low elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,309.33,,SD,27.852,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,120.889,188.444
basler12,exp1,TS,Fraxinus,excelsior,,high elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,289.78,,SD,42.075,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,90.074,199.704
basler12,exp1,TS,Fraxinus,excelsior,,high elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,274.37,,SD,35.556,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,91.852,182.518
basler12,exp1,TS,Fraxinus,excelsior,,low elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,240,,SD,26.074,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,39.111,200.889
basler12,exp1,TS,Fraxinus,excelsior,,low elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,242.37,,SD,31.407,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,39.111,203.259
basler12,exp1,TS,Fraxinus,excelsior,,high elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,250.67,,SD,42.074,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,35.556,215.111
basler12,exp1,TS,Fraxinus,excelsior,,high elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,232.3,,SD,34.962,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,34.963,197.333
basler12,exp1,TS,Fagus,sylvatica,,low elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,341.93,,SD,26.667,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,121.481,220.445
basler12,exp1,TS,Fagus,sylvatica,,low elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,307.56,,SD,24.296,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,121.481,186.075
basler12,exp1,TS,Fagus,sylvatica,,high elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,331.85,,SD,29.037,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,90.667,241.185
basler12,exp1,TS,Fagus,sylvatica,,high elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,270.82,,SD,16.593,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,90.667,180.148
basler12,exp1,TS,Fagus,sylvatica,,low elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,269.04,,SD,36.148,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,37.333,231.704
basler12,exp1,TS,Fagus,sylvatica,,low elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,229.33,,SD,24.889,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,37.333,192
basler12,exp1,TS,Fagus,sylvatica,,high elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,283.26,,SD,26.074,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,32,251.259
basler12,exp1,TS,Fagus,sylvatica,,high elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,234.07,,SD,23.703,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,32.593,201.481
basler12,exp1,TS,Picea,abies,,low elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,291.56,,SD,26.666,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,35.556,256
basler12,exp1,TS,Picea,abies,,low elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,272,,SD,20.741,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,36.741,235.259
basler12,exp1,TS,Picea,abies,,high elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,303.41,,SD,38.519,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,33.185,270.222
basler12,exp1,TS,Picea,abies,,high elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,273.78,,SD,21.926,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,32.593,241.185
basler12,exp1,TS,Picea,abies,,low elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,296.3,,SD,23.704,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,4.741,291.555
basler12,exp1,TS,Picea,abies,,low elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,247.11,,SD,30.815,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,5.333,241.778
basler12,exp1,TS,Picea,abies,,high elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,314.07,,SD,27.852,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,3.556,310.518
basler12,exp1,TS,Picea,abies,,high elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,248.3,,SD,22.519,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,4.148,244.148
basler12,exp1,TS,Larix,decidua,,low elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,104.89,,SD,13.037,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,36.741,68.148
basler12,exp1,TS,Larix,decidua,,low elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,102.52,,SD,21.334,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,36.741,65.778
basler12,exp1,TS,Larix,decidua,,high elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,98.37,,SD,14.222,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,33.185,65.185
basler12,exp1,TS,Larix,decidua,,high elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,95.41,,SD,17.185,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,32.593,62.814
basler12,exp1,TS,Larix,decidua,,low elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,87.7,,SD,18.37,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,5.333,82.371
basler12,exp1,TS,Larix,decidua,,low elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,96,,SD,18.962,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,5.926,90.074
basler12,exp1,TS,Larix,decidua,,high elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,101.33,,SD,20.149,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,4.148,97.185
basler12,exp1,TS,Larix,decidua,,high elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,98.96,,SD,19.555,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,3.556,95.407
basler12,exp1,TS,Prunus,avium,,low elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,183.7,,SD,62.815,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,120.889,62.815
basler12,exp1,TS,Prunus,avium,,low elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,180.15,,SD,161.777,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,121.481,161.777
basler12,exp1,TS,Prunus,avium,,high elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,NA,,SD,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Prunus,avium,,high elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,NA,,SD,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Prunus,avium,,low elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,104.3,,SD,104.296,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,37.333,104.296
basler12,exp1,TS,Prunus,avium,,low elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,103.7,,SD,87.704,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,37.333,87.704
basler12,exp1,TS,Prunus,avium,,high elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,NA,,SD,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Prunus,avium,,high elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,NA,,SD,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Quercus,petraea,,low elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,366.22,,SD,24.889,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,121.481,244.741
basler12,exp1,TS,Quercus,petraea,,low elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,352,,SD,36.148,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,121.481,230.519
basler12,exp1,TS,Quercus,petraea,,high elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,405.33,,SD,22.518,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,90.667,314.666
basler12,exp1,TS,Quercus,petraea,,high elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,348.44,,SD,29.629,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,90.074,258.37
basler12,exp1,TS,Quercus,petraea,,low elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,296.89,,SD,41.482,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,37.333,259.556
basler12,exp1,TS,Quercus,petraea,,low elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,282.07,,SD,39.111,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,36.741,245.333
basler12,exp1,TS,Quercus,petraea,,high elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,349.04,,SD,26.666,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,33.185,315.852
basler12,exp1,TS,Quercus,petraea,,high elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,280.89,,SD,23.704,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,32.593,248.296
basler12,exp1,TS,Tilia,cordata,,low elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,422.52,,SD,29.037,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,122.074,544.593
basler12,exp1,TS,Tilia,cordata,,low elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,377.48,,SD,32,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,122.074,499.555
basler12,exp1,TS,Tilia,cordata,,high elevation,"Lavey, western transect",46.2,7.033,500,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,NA,,SD,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Tilia,cordata,,high elevation,"Chur, eastern transect",46.85,9.53,700,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,NA,,SD,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
basler12,exp1,TS,Tilia,cordata,,low elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,345.48,,SD,25.482,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,37.333,382.814
basler12,exp1,TS,Tilia,cordata,,low elevation,"Chur, eastern transect",46.85,9.53,1520,Europe,2009,cuttings,,,,,,meandaily,,longday,longday,degreedaystobudburst,1,311.7,,SD,30.815,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,37.333,349.037
basler12,exp1,TS,Tilia,cordata,,high elevation,"Lavey, western transect",46.2,7.033,1450,Europe,2009,cuttings,,,,,,meandaily,,shortday,shortday,degreedaystobudburst,1,NA,,SD,NA,fig4,,,,,,548,umol m_2 s_1,,,,,,,,,,,,NA,NA
