datasetID,study,genus,species,varetc,population,population detail,population latlong,population altitude m,material,forcetemp,dormancy_induction_temp,dormancy_induction_days,,photoperiod_day,photoperiod_night,fieldchill,chilltemp,chillphotoperiod,chilldays,number.longdays,irradiance,irradiance units,humidity,respvar,response (pre-treatment),response (post-treatment,response,response time,n,error type,resp_error,figure/table (if applicable)
basler12,,Picea,abies,,low/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,35.556,256,291.56,,,SD,26.666,fig4
basler12,,Picea,abies,,low/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,36.741,235.259,272,,,SD,20.741,fig4
basler12,,Picea,abies,,high/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,33.185,270.222,303.41,,,SD,38.519,fig4
basler12,,Picea,abies,,high/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,32.593,241.185,273.78,,,SD,21.926,fig4
basler12,,Picea,abies,,high/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,4.741,291.555,296.3,,,SD,23.704,fig4
basler12,,Picea,abies,,high/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,5.333,241.778,247.11,,,SD,30.815,fig4
basler12,,Picea,abies,,low/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,3.556,310.518,314.07,,,SD,27.852,fig4
basler12,,Picea,abies,,low/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,4.148,244.148,248.3,,,SD,22.519,fig4
basler12,,Larix,decidua,,low/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,36.741,68.148,104.89,,,SD,13.037,fig4
basler12,,Larix,decidua,,low/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,36.741,65.778,102.52,,,SD,21.334,fig4
basler12,,Larix,decidua,,high/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,33.185,65.185,98.37,,,SD,14.222,fig4
basler12,,Larix,decidua,,high/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,32.593,62.814,95.41,,,SD,17.185,fig4
basler12,,Larix,decidua,,high/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,5.333,82.371,87.7,,,SD,18.37,fig4
basler12,,Larix,decidua,,high/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,5.926,90.074,96,,,SD,18.962,fig4
basler12,,Larix,decidua,,low/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,4.148,97.185,101.33,,,SD,20.149,fig4
basler12,,Larix,decidua,,low/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,3.556,95.407,98.96,,,SD,19.555,fig4
basler12,,Prunus,avium,,low/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,120.889,62.815,183.7,,,SD,62.815,fig4
basler12,,Prunus,avium,,low/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,121.481,161.777,180.15,,,SD,161.777,fig4
basler12,,Prunus,avium,,high/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,NA,NA,NA,,,SD,NA,fig4
basler12,,Prunus,avium,,high/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,NA,NA,NA,,,SD,NA,fig4
basler12,,Prunus,avium,,high/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,37.333,104.296,104.3,,,SD,104.296,fig4
basler12,,Prunus,avium,,high/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,37.333,87.704,103.7,,,SD,87.704,fig4
basler12,,Prunus,avium,,low/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,NA,NA,NA,,,SD,NA,fig4
basler12,,Prunus,avium,,low/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,NA,NA,NA,,,SD,NA,fig4
basler12,,Quercus,petraea,,low/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,121.481,244.741,366.22,,,SD,24.889,fig4
basler12,,Quercus,petraea,,low/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,121.481,230.519,352,,,SD,36.148,fig4
basler12,,Quercus,petraea,,high/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,90.667,314.666,405.33,,,SD,22.518,fig4
basler12,,Quercus,petraea,,high/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,90.074,258.37,348.44,,,SD,29.629,fig4
basler12,,Quercus,petraea,,high/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,37.333,259.556,296.89,,,SD,41.482,fig4
basler12,,Quercus,petraea,,high/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,36.741,245.333,282.07,,,SD,39.111,fig4
basler12,,Quercus,petraea,,low/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,33.185,315.852,349.04,,,SD,26.666,fig4
basler12,,Quercus,petraea,,low/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,32.593,248.296,280.89,,,SD,23.704,fig4
basler12,,Tilia,cordata,,low/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,122.074,544.593,422.52,,,SD,29.037,fig4
basler12,,Tilia,cordata,,low/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,122.074,499.555,377.48,,,SD,32,fig4
basler12,,Tilia,cordata,,high/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,NA,NA,NA,,,SD,NA,fig4
basler12,,Tilia,cordata,,high/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,NA,NA,NA,,,SD,NA,fig4
basler12,,Tilia,cordata,,high/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,37.333,382.814,345.48,,,SD,25.482,fig4
basler12,,Tilia,cordata,,high/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,37.333,349.037,311.7,,,SD,30.815,fig4
basler12,,Tilia,cordata,,low/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,NA,NA,NA,,,SD,NA,fig4
basler12,,Tilia,cordata,,low/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,NA,NA,NA,,,SD,NA,fig4
basler12,,Sorbus,aucuparia,,low/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,121.068,65.876,186.94,,,SD,18.991,fig4
basler12,,Sorbus,aucuparia,,low/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,121.068,65.876,186.94,,,SD,14.243,fig4
basler12,,Sorbus,aucuparia,,high/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,90.208,78.931,169.14,,,SD,13.056,fig4
basler12,,Sorbus,aucuparia,,high/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,89.614,80.712,170.33,,,SD,10.682,fig4
basler12,,Sorbus,aucuparia,,high/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,36.795,77.745,114.54,,,SD,17.21,fig4
basler12,,Sorbus,aucuparia,,high/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,36.795,77.152,113.95,,,SD,12.463,fig4
basler12,,Sorbus,aucuparia,,low/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,4.154,109.793,113.95,,,SD,16.617,fig4
basler12,,Sorbus,aucuparia,,low/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,4.154,107.419,111.57,,,SD,15.43,fig4
basler12,,Abies,alba,,low/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,121.068,271.81,392.88,,,SD,34.421,fig4
basler12,,Abies,alba,,low/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,121.068,240.95,362.02,,,SD,19.584,fig4
basler12,,Abies,alba,,high/west,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,90.208,295.549,385.76,,,SD,24.333,fig4
basler12,,Abies,alba,,high/west,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,89.614,220.772,310.39,,,SD,40.356,fig4
basler12,,Abies,alba,,high/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,36.795,309.199,345.99,,,SD,37.389,fig4
basler12,,Abies,alba,,high/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,36.202,261.127,297.33,,,SD,18.991,fig4
basler12,,Abies,alba,,low/east,,,,,meandaily,,,,shortday,shortday,,,,,,,,,degree-daystobudburst,32.047,311.573,343.62,,,SD,35.015,fig4
basler12,,Abies,alba,,low/east,,,,,meandaily,,,,longday,longday,,,,,,,,,degree-daystobudburst,32.641,235.608,268.25,,,SD,35.014,fig4
runger81,,Schlumbergera,,Weihnachtsfreunde,,,,,,10,,,,,,,,,,,,,,critical.daylength.hrs,,,24,,,,,Fig1
runger81,,Schlumbergera,,Weihnachtsfreunde,,,,,,15,,,,,,,,,,,,,,critical.daylength.hrs,,,24,,,,,Fig1
runger81,,Schlumbergera,,Weihnachtsfreunde,,,,,,20,,,,,,,,,,,,,,critical.daylength.hrs,,,16,,,,,Fig1
runger81,,Schlumbergera,,Weihnachtsfreunde,,,,,,25,,,,,,,,,,,,,,critical.daylength.hrs,,,14,,,,,Fig1
runger81,,Schlumbergera,,Weihnachtsfreunde,,,,,,30,,,,,,,,,,,,,,critical.daylength.hrs,,,10,,,,,Fig1
lyndon77,,Silene,coeli-rosa,,,,,,,13,,,,longday,longday,,,,,0,,,,percentflowering,,,0,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,13,,,,longday,longday,,,,,1,,,,percentflowering,,,0,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,13,,,,longday,longday,,,,,2,,,,percentflowering,,,0,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,13,,,,longday,longday,,,,,3,,,,percentflowering,,,40,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,13,,,,longday,longday,,,,,4,,,,percentflowering,,,85,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,13,,,,longday,longday,,,,,5,,,,percentflowering,,,90,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,13,,,,longday,longday,,,,,6,,,,percentflowering,,,100,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,13,,,,longday,longday,,,,,7,,,,percentflowering,,,100,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,13,,,,longday,longday,,,,,8,,,,percentflowering,,,100,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,20,,,,longday,longday,,,,,0,,,,percentflowering,,,0,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,20,,,,longday,longday,,,,,1,,,,percentflowering,,,0,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,20,,,,longday,longday,,,,,2,,,,percentflowering,,,0,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,20,,,,longday,longday,,,,,3,,,,percentflowering,,,1,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,20,,,,longday,longday,,,,,4,,,,percentflowering,,,60,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,20,,,,longday,longday,,,,,5,,,,percentflowering,,,88,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,20,,,,longday,longday,,,,,6,,,,percentflowering,,,90,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,20,,,,longday,longday,,,,,7,,,,percentflowering,,,100,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,20,,,,longday,longday,,,,,8,,,,percentflowering,,,100,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,0,,,,percentflowering,,,0,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,1,,,,percentflowering,,,0,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,2,,,,percentflowering,,,0,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,3,,,,percentflowering,,,0,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,4,,,,percentflowering,,,0,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,5,,,,percentflowering,,,1,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,6,,,,percentflowering,,,10,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,7,,,,percentflowering,,,10,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,8,,,,percentflowering,,,20,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,9,,,,percentflowering,,,20,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,10,,,,percentflowering,,,40,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,11,,,,percentflowering,,,50,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,12,,,,percentflowering,,,60,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,13,,,,percentflowering,,,90,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,14,,,,percentflowering,,,100,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,15,,,,percentflowering,,,100,,,,,
lyndon77,,Silene,coeli-rosa,,,,,,,27,,,,longday,longday,,,,,16,,,,percentflowering,,,100,,,,,
bernier81,,Sinapis,alba,,,,,,,10,,,,8,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,10,,,,10,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,10,,,,12,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,10,,,,14,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,10,,,,16,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,10,,,,18,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,10,,,,20,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,10,,,,22,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,15,,,,8,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,15,,,,10,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,15,,,,12,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,15,,,,14,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,15,,,,16,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,15,,,,18,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,15,,,,20,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,15,,,,22,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,20,,,,8,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,20,,,,10,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,20,,,,12,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,20,,,,14,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,20,,,,16,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,20,,,,18,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,20,,,,20,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,20,,,,22,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,25,,,,8,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,25,,,,10,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,25,,,,12,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,25,,,,14,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,25,,,,16,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,25,,,,18,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,25,,,,20,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,25,,,,22,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,30,,,,8,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,30,,,,10,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,30,,,,12,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,30,,,,14,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,30,,,,16,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,30,,,,18,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,30,,,,20,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,30,,,,22,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,35,,,,8,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,35,,,,10,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,35,,,,12,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,35,,,,14,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,35,,,,16,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,35,,,,18,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,35,,,,20,,,,,,1,,,,percentflowering,,,,,,,,
bernier81,,Sinapis,alba,,,,,,,35,,,,22,,,,,,1,,,,percentflowering,,,,,,,,
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,8,,,,,,,,,,percentflowering,,,30.1,0,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,8,,,,,,,,,,percentflowering,,,37.11,2.75,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,8,,,,,,,,,,percentflowering,,,44.04,16.8,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,8,,,,,,,,,,percentflowering,,,52,36.98,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,8,,,,,,,,,,percentflowering,,,59.19,69.53,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,8,,,,,,,,,,percentflowering,,,64.96,79.25,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,12,,,,,,,,,,percentflowering,,,30.1,0.74,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,12,,,,,,,,,,percentflowering,,,37.11,20.18,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,12,,,,,,,,,,percentflowering,,,44.04,30.54,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,12,,,,,,,,,,percentflowering,,,52,60.44,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,12,,,,,,,,,,percentflowering,,,59.06,80.63,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,12,,,,,,,,,,percentflowering,,,64.79,98.38,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,14,,,,,,,,,,percentflowering,,,23.08,0.32,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,14,,,,,,,,,,percentflowering,,,30.05,11.31,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,14,,,,,,,,,,percentflowering,,,36.98,40.79,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,14,,,,,,,,,,percentflowering,,,44.04,41,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,14,,,,,,,,,,percentflowering,,,52.09,70.69,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,14,,,,,,,,,,percentflowering,,,58.93,90.66,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,14,,,,,,,,,,percentflowering,,,64.75,98.48,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,24,,,,,,,,,,percentflowering,,,23.29,2.96,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,24,,,,,,,,,,percentflowering,,,30.1,29.8,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,24,,,,,,,,,,percentflowering,,,36.94,50.62,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,24,,,,,,,,,,percentflowering,,,44,73.23,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,24,,,,,,,,,,percentflowering,,,52,88.23,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,24,,,,,,,,,,percentflowering,,,58.97,96.16,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,15,,,,24,,,,,,,,,,percentflowering,,,64.83,98.48,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,30,,,,8,,,,,,,,,,percentflowering,,,22.95,15.32,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,30,,,,8,,,,,,,,,,percentflowering,,,30.1,30.33,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,30,,,,8,,,,,,,,,,percentflowering,,,37.11,30.64,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,30,,,,8,,,,,,,,,,percentflowering,,,44.09,50.4,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,30,,,,8,,,,,,,,,,percentflowering,,,51.91,60.34,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,30,,,,8,,,,,,,,,,percentflowering,,,58.97,64.78,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,30,,,,8,,,,,,,,,,percentflowering,,,65.01,65.09,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,30,,,,24,,,,,,,,,,percentflowering,,,29.97,0.53,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,30,,,,24,,,,,,,,,,percentflowering,,,37.24,5.5,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,30,,,,24,,,,,,,,,,percentflowering,,,44.13,14.9,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,30,,,,24,,,,,,,,,,percentflowering,,,51.96,19.97,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,30,,,,24,,,,,,,,,,percentflowering,,,59.14,24.2,,,,Fig11
gutterman88,,Colchicum,tunicatum,,,,,,,30,,,,24,,,,,,,,,,percentflowering,,,65.22,30.43,,,,Fig11
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,36.75,6.52,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,44.48,7.01,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,67.46,7.51,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,68.6,8.02,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,45.85,5,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,45.39,6,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,61.78,6.5,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,69.06,7.01,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,84.64,7.51,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,97.16,8.51,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,21.05,5.02,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,28.33,6,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,60.07,6.52,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,77.82,7.02,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,86.24,7.5,,,,Fig1
viher_-aarnio06,,Betula,pendula,,southern,,,,,,,,,,,,,,,,,,,,,,99.2,8.53,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,9.9,2.5,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,27.42,3.01,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,34.93,3.51,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,41.87,4.02,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,27.08,1.02,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,38,2.02,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,50.74,2.5,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,50.74,2.99,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,52.9,3.49,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,71.67,4.52,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,39.14,1.01,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,40.5,2,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,47.67,2.5,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,58.59,3.01,,,,Fig1
viher_-aarnio06,,Betula,pendula,,northern,,,,,,,,,,,,,,,,,,,,,,66.55,3.51,,,,Fig1
