PEP_ID,National_ID,LON,LAT,ALT,NAME
531,32361390,9.73333,51.95,200,GrÃ_nenplan
532,32361430,9.63333,51.85,280,Heinade
533,32361510,9.45,51.8333,100,Holzminden
534,32361670,9.51667,51.8,300,MÃ_hlenberg
535,32361690,9.51667,51.75,400,Holzminden-Neuhaus
536,32361740,9.51667,51.9167,80,RÃ_hle
537,32361770,9.63333,51.8833,270,Stadtoldendorf
538,32371120,9.61667,51.35,250,Benterode
539,32371160,9.61667,51.5333,120,Hann. MÃ_nden-Bursfelde
540,32371230,9.76667,51.3833,130,HedemÃ_nden
541,32371260,9.8,51.4667,310,JÃ_hnde
542,32371270,9.6,51.35,300,Staufenberg-Landwehrhagen
543,32371300,9.7,51.5167,240,LÃ¶wenhagen
544,32371340,9.66667,51.4167,220,MÃ_nden
545,32371350,9.73333,51.4667,230,Scheden
546,32371450,9.8,51.5,350,Varmissen
547,32381110,9.75,51.5833,190,Adelebsen
548,32381140,9.81667,51.6167,280,Asche
549,32381340,9.78333,51.6667,270,Ertinghausen
550,32381370,9.8,51.7333,260,Moringen-Fredelsloh
551,32381620,9.83333,51.7167,310,Moringen-Nienhagen
552,32381640,9.93333,51.6333,140,NÃ¶rten-Hardenberg (PH)
553,32381650,10,51.7167,130,Northeim (PH)
554,32381700,9.55,51.6833,220,SchÃ¶nhagen
555,32381740,10.0333,51.6333,200,Sudershausen
556,32381810,9.63333,51.6667,170,Uslar (PH)
557,32391110,10.45,51.6,280,Barbis
558,32391140,10.1667,51.7,150,Dorste
559,32391180,10.1833,51.7667,160,Eisdorf
560,32391200,10.1833,51.7333,160,FÃ¶rste
561,32391230,10.25,51.65,180,Hattorf a. Harz
562,32391240,10.3333,51.65,250,Herzberg a. Harz
563,32391260,10.0333,51.8,130,Kalefeld
564,32391290,10.4667,51.6333,300,Lauterberg
565,32391360,10.25,51.7333,220,Osterode
566,32391361,10.3,51.7333,260,Osterode (SÃ¶setal)
567,32391380,10.3167,51.6167,210,PÃ¶hlde
568,32391390,10.55,51.6,340,Sachsa
569,32391460,10.0667,51.8167,240,Wiershausen
570,32391470,10.1667,51.7833,250,Willensen
571,32401110,10.1667,52.3833,60,Edemissen-Abbensen
572,32401160,10.1167,52.25,90,Bierbergen
573,32401230,10.2667,52.3833,80,Edemissen
574,32401310,10.2333,52.2333,85,GroÃŸ Lafferde
575,32401330,10.1,52.35,70,Lehrte-HÃ_melerwald
576,32401510,10.2333,52.3167,65,Peine (PH)
577,32401590,10.0667,52.25,70,SoÃŸmar
578,32401680,10.3167,52.3,90,Woltorf
579,32411110,10.45,51.8,460,Altenau/Harz
580,32411130,10.35,51.8167,600,Clausthal-Zellerfeld (PH)
581,32411140,10.2333,51.8167,300,Grund
582,32411150,10.3333,51.8667,560,Hahnenklee-Bockswiese
583,32411160,10.3,51.8667,350,Lautenthal
584,32411170,10.3,51.75,390,Lerbach
585,32411200,10.5167,51.7167,640,Braunlage-Sankt Andreasberg
586,32411210,10.4333,51.8333,460,Schulenberg im Oberharz
587,32411220,10.4167,51.7,340,Herzberg-Sieber
588,32411230,10.2833,51.8333,500,Wildemann
589,33110000,10.0833,52.6333,50,Celle (PH)
590,33120000,10.4,53.25,15,LÃ_neburg (Ph)
591,33130000,10.8,52.4333,60,Wolfsburg-Mitte
592,33311210,9.76667,52.5333,50,Wedemark-Bissendorf
593,33311230,10,52.45,55,Burgdorf
594,33311280,9.75,52.5833,40,Elze
595,33311310,9.85,52.5667,40,Fuhrberg
596,33311320,9.76667,52.55,40,Gailhof
597,33311350,10.1,52.4833,50,HÃ_nigsen
598,33311430,10.0667,52.4,65,Immensen
599,33311440,9.85,52.4667,80,Isernhagen
600,33311540,9.98333,52.3667,60,Lehrte b. Hannover
601,33311581,9.88333,52.4667,65,Isernhagen-Lohne
602,33311691,9.7,52.5167,55,Wiechendorf
603,33311790,9.75,52.5333,50,Wennebostel
604,33321130,10.1167,52.6,40,Altencelle
605,33321160,9.81667,52.6833,30,Bannetze
606,33321230,9.96667,52.8167,70,Bergen
607,33321240,9.95,52.8333,70,Bleckmar
608,33321251,10.1333,52.5667,40,Flackenhorst
609,33321370,10.2333,52.7333,70,Eschede (Ph)
610,33321440,10.2333,52.7,70,Habighorst
611,33321460,10,52.6333,35,HambÃ_hren
612,33321470,9.98333,52.7333,50,Bergen-Hassel
613,33321490,10.3167,52.5833,50,Helmerkamp
614,33321500,10.0833,52.8333,50,Hermannsburg (PH)
615,33321610,10.25,52.6167,50,Lachendorf
616,33321620,10.15,52.6167,40,Lachtehausen
617,33321630,10.3,52.55,45,Langlingen
618,33321660,9.85,52.7333,40,MeiÃŸendorf
619,33321680,10.1167,52.8667,55,FaÃŸberg-MÃ_den
620,33321690,10.1,52.55,40,Nienhagen b. Celle
621,33321760,10.0833,52.8,50,Natendorf-Oldendorf
622,33321800,10.1667,52.7333,75,Rebberlah
623,33321841,10.2667,52.8667,80,Altensothrieth
624,33321920,10.3,52.8333,100,UnterlÃ_ÃŸ (PH)
625,33321990,10.3833,52.8,100,Weyhausen
626,33322000,9.83333,52.6333,35,Wieckenberg
627,33322030,9.83333,52.6667,35,Wietze
628,33322080,10.3833,52.65,70,Grebshorn
629,33325121,9.93333,52.8167,65,Hasselhorst
630,33331110,9.55,52.7667,25,Ahlden/Aller
631,33331190,9.48333,52.8,20,BÃ¶hme
632,33331200,9.66667,52.9,50,Bomlitz
633,33331231,9.46667,52.7667,20,Bosserbruch
634,33331280,9.63333,52.8333,45,DÃ_shorn
635,33331340,9.7,52.8667,45,Fallingbostel
636,33331360,9.53333,52.8833,50,Fulde
637,33331500,9.58333,52.9,70,HÃ_nzingen
638,33331680,9.73333,52.9333,70,Fallingbostel
639,33331700,9.61667,52.6667,25,Schwarmstedt (PH)
640,33331720,9.53333,52.95,45,Stellichte
641,33331760,9.65,52.8833,45,Uetzingen
642,33331790,9.6,52.8667,35,Walsrode (PH)
643,33335111,9.73333,52.85,60,Oerbke
644,33341320,10.7167,52.5,70,Bokensdorf
645,33341440,10.7,52.4,70,Wolfsburg-Ehmen
646,33341450,10.7833,52.5667,80,Ehra-Lessien (PH)
647,33341510,10.7167,52.7167,75,Eutzen
648,33341520,10.7167,52.4167,65,Fallersleben
649,33341560,10.55,52.4833,50,Gifhorn (PH)
650,33341610,10.4667,52.6667,80,Klein Oesingen
651,33341650,10.6,52.7333,100,HankensbÃ_ttel (PH)
652,33341670,10.75,52.3667,100,Wolfsburg-Hattorf
653,33341800,10.7,52.6833,70,Knesebeck
654,33341890,10.55,52.3833,80,Meine
655,33341910,10.75,52.4,90,Wolfsburg-MÃ¶rse
656,33341920,10.35,52.5333,50,MÃ_den/Aller
657,33341940,10.4833,52.4833,55,Neubockel
658,33342080,10.4833,52.3833,80,Rethen
659,33342090,10.8667,52.3167,120,Rhode
660,33342100,10.5167,52.4333,55,RibbesbÃ_ttel (PH)
661,33342160,10.6333,52.6333,60,SchÃ¶newÃ¶rde
662,33342210,10.4,52.6833,70,Steinhorst/Nieders.
663,33342280,10.5833,52.5,55,Sassenburg-Triangel
664,33342380,10.45,52.35,70,Walle
665,33342440,10.5333,52.6,65,Wesendorf
666,33342480,10.6667,52.4,75,Wettmershagen
667,33342530,10.8667,52.6167,80,Wiswedel
668,33342540,10.7333,52.7333,85,Wittingen
669,33342570,10.4333,52.65,75,Zahrenholz
670,33342580,10.85,52.6667,75,Zasenbeck
671,33351210,9.88333,53.3333,75,Buchholz i.d. Nordheide
672,33351280,10.2667,53.4167,4,Drage
673,33351400,10.0667,53.15,80,Evendorf
674,33351440,10.1,53.2333,43,Garlstorf a. Walde
675,33351480,10.1167,53.2333,50,GÃ¶denstorf
676,33351530,10,53.25,40,Hanstedt
677,33351560,9.98333,53.3667,50,Helmstorf
678,33351620,10.1667,53.4,2,Winsen-Hoopte
679,33351650,10.3,53.3667,3,Hunden
680,33351670,9.73333,53.45,40,Immenbeck
681,33351740,9.95,53.3667,80,Klecken
682,33351790,10.1,53.2,80,LÃ_bberstedt
683,33351800,9.91667,53.2833,30,LÃ_llau
684,33351830,10.0167,53.3,30,Marxen
685,33351870,9.7,53.4,12,Moisburg (PH)
686,33351871,9.71667,53.4,20,Podendorf
687,33351891,9.86667,53.4,100,Sieversen
688,33351900,10.3667,53.4167,5,Niedermarschacht
689,33351960,9.75,53.2333,50,Otter
690,33352000,10.2,53.2,35,Putensen
691,33352031,9.78333,53.4,50,OhlenbÃ_ttel
692,33352040,10.0167,53.3333,25,Ramelsloh
693,33352110,10.1833,53.3333,7,Roydorf
694,33352160,10.15,53.35,12,Scharmbeck
695,33352230,9.8,53.3,80,Buchholz-SprÃ¶tze
696,33352340,10.1167,53.2667,40,Toppenstedt
697,33352350,9.71667,53.2833,60,Tostedt
698,33352360,9.8,53.3167,55,Trelde
699,33352390,10.2167,53.2667,25,VierhÃ¶fen
700,33352420,9.78333,53.35,60,Wenzendorf
701,33352480,9.8,53.45,50,Neu Wulmstorf
702,33352490,9.66667,53.2333,40,KÃ¶nigsmoor/Nordheide
703,33361170,10.9667,52.9,30,Bergen/Dumme
704,33361230,11.35,52.9167,25,Bockleben
705,33361310,11.0667,53.05,25,Breselenz
706,33361390,11.1833,53.1333,12,Damnatz
707,33361410,11.1,53.1,13,Dannenberg/Elbe
708,33361470,11.2667,53.0333,15,DÃ_nsche
709,33361490,11.4667,53.0333,18,Gartow
710,33361510,10.85,52.85,75,Gielau
711,33361600,11.3667,53.05,20,Gorleben (Ph)
712,33361630,11.1,53.0167,18,LÃ_chow-Grabow
713,33361720,11.1,52.95,20,GÃ_stritz
714,33361730,11.5667,53.0167,15,Gummern
715,33361741,11,53.15,25,Sarchem
716,33361760,11.05,53.15,30,Hitzacker/Elbe
717,33361850,11.5333,53.0333,18,Kapern
718,33361920,11.1833,53.0833,25,Klein Gusborn
719,33362030,11.2167,52.9833,15,KÃ_nsche
720,33362090,11.25,53.1,20,Langendorf/Elbe
721,33362130,11.0833,52.9333,20,Lensian
722,33362140,11.2667,52.9333,30,Woltersdorf/Nieders.-Lichtenberg
723,33362220,11.15,52.9667,18,LÃ_chow/Wendland
724,33362250,10.9333,52.8667,60,Malsleben
725,33362280,11.3833,53.05,18,Meetschow
726,33362320,10.8833,53.0333,100,Middefeitz
727,33362380,10.9,53.2333,14,Neu Darchau
728,33362501,11.2667,52.9,20,Hohenkrug
729,33362530,11.4,52.9667,25,Prezelle
730,33362560,11.0667,53.0833,20,Prisser
731,33362570,10.8333,52.9,55,Proitze
732,33362630,11.2,53.1167,20,Gusborn-Quickborn
733,33362690,11.15,53,15,Rehbeck
734,33362821,11.0833,53.0667,18,Neu Tramm
735,33362900,11.5667,53.0333,15,Schnackenburg
736,33362910,10.9,52.9,40,Schnega (PH)
737,33362990,11.2167,53.05,15,Siemen
738,33363200,11.05,53.1,35,Dannenberg/Elbe-Tripkau
739,33363380,11.1167,52.9333,16,Wustrow/Wendland
740,33371150,10.4833,53.3667,10,Artlenburg (PH)
741,33371250,10.75,53.3,9,Bleckede (PH)
742,33371470,10.6667,53.35,7,Bleckede-Garlstorf
743,33371500,10.55,53.2,60,Gifkendorf
744,33371670,10.2833,53.2333,40,Kirchgellersen
745,33371710,10.7167,53.1833,40,Lemgrabe
746,33371750,10.3167,53.2833,20,Mechtersen (PH)
747,33371860,10.8167,53.1667,60,Oldendorf a.d. GÃ¶hrde
748,33371880,10.85,53.15,50,Pommoissel
749,33371940,10.3667,53.2167,35,Rettmer
750,33372020,10.2167,53.1333,60,Sottorf
751,33372040,10.65,53.25,30,SÃ_ttorf
752,33372080,10.8167,53.2,80,Tosterglope
753,33381150,10,53.0833,80,Bispingen
754,33381210,9.9,53.0333,95,Deimern
755,33381211,9.95,53.0667,120,Timmerloh
756,33381290,9.85,53.0833,80,Heber
757,33381450,10.0667,52.9833,75,Munster/Ã–rtze
758,33381500,9.8,53.1167,90,Schneverdingen (PH)
759,33381540,9.73333,53.0667,50,Sprengel
760,33381550,10.0667,53.1,75,Steinbeck
761,33381600,10.15,52.9333,65,Trauen
762,33381620,9.73333,53.1833,50,Wesseloh
763,33381640,9.96667,52.9167,65,Wietzendorf (PH)
764,33381650,9.96667,53.1667,85,Wilsede
765,33381670,9.83333,53.0333,75,Wolterdingen
766,33391150,10.6,53.1333,50,Altenmedingen
767,33391210,10.4667,52.9667,70,Barnsen
768,33391230,10.7667,52.95,60,Batensen
769,33391240,10.5833,53.0833,30,Bevensen
770,33391260,10.5,53.15,20,BienenbÃ_ttel (PH)
771,33391320,10.4667,52.9667,55,Bohlsen
772,33391430,10.2833,53.0167,75,BrockhÃ¶fe
773,33391470,10.8333,52.95,60,Dalldorf
774,33391520,10.4167,53.0333,65,Ebstorf (PH)
775,33391640,10.8,52.9667,60,GÃ¶ddenstedt
776,33391710,10.4,52.9667,50,GroÃŸ SÃ_stedt
777,33391790,10.4667,52.9167,55,Hamerstorf
778,33391850,10.7333,53.1,60,Himbergen
779,33392050,10.5833,53.0667,25,Klein BÃ_nstorf
780,33392200,10.5667,53.0833,24,Medingen
781,33392260,10.8167,52.85,75,MÃ_ssingen
782,33392350,10.6833,53.0167,50,Oetzen
783,33392390,10.5833,52.9667,40,Oldenstadt
784,33392510,10.6333,52.8,70,RÃ¶hrsen
785,33392560,10.7333,52.8333,70,Schafwedel
786,33392630,10.5167,53.0833,40,Seedorf
787,33392730,10.45,52.9,65,Suderburg (Ph)
788,33392750,10.7667,52.9167,65,Suhlendorf
789,33392790,10.7833,52.9833,60,Rosche-Teyendorf (PH)
790,33392810,10.5667,52.9667,40,Uelzen
791,33392830,10.55,52.95,45,VeerÃŸen
792,33392890,10.45,53.0667,70,Wessenstedt
793,33392920,10.2833,53.0833,80,Wettenbostel
794,33392940,10.3167,52.9333,75,Wichtenbeck
795,33392990,10.3,53.0333,75,Wriedel
796,34110000,8.7,53.8667,2,Cuxhaven-DÃ¶se (s.a. 03 432 1580)
797,34110001,8.63333,53.8667,15,Cuxhaven-Sahlenburg
798,34311160,9.2,53.2667,30,Badenstedt
799,34311250,9.15,53.4833,5,BremervÃ¶rde
800,34311350,9.38333,53.25,30,Ehestorf
801,34311370,9.21667,53.5167,8,Elm
802,34311500,9.18333,53.35,25,Granstedt
803,34311520,9.5,53.2833,30,Sittensen
804,34311670,9.01667,53.35,10,Gnarrenburg-KarlshÃ¶fen (PH)
805,34311950,9.13333,53.3333,19,Rhade
806,34312020,9.21667,53.3833,25,Selsingen (PH)
807,34312030,9.11667,53.45,5,Spreckens
808,34312060,9.08333,53.2333,20,Tarmstedt
809,34312120,9.38333,53.3,20,Weertzen
810,34321120,8.76667,53.8167,2,Altenbruch
811,34321160,9.18333,53.6833,5,Basbeck
812,34321170,9,53.8167,3,Belum
813,34321270,9.23333,53.6333,5,Hechthausen
814,34321340,8.91667,53.7333,1,Ihlienworth
815,34321390,9.1,53.6333,25,Lamstedt
816,34321420,8.76667,53.8,2,LÃ_dingworth
817,34321440,8.96667,53.6333,2,Moorausmoor
818,34321460,8.9,53.7667,1,Neuenkirchen/Land Hadeln
819,34321470,9.03333,53.8,2,Neuhaus/Oste (Ph)
820,34321500,8.83333,53.7667,2,Nordleda
821,34321520,8.93333,53.7,0,Odisheim
822,34321560,8.9,53.8,2,Otterndorf/Niederelbe
823,34321580,8.65,53.8667,15,Cuxhaven-Sahlenburg
824,34321630,8.81667,53.75,8,Wanna
825,34321631,8.78333,53.75,8,Westerwanna
826,34321640,9.15,53.6833,15,Warstade
827,34331130,8.61667,53.2,20,Beckedorf
828,34331150,9,53.15,6,Grasberg b. Bremen-Dannenberg
829,34331200,8.98333,53.1833,6,Grasberg b. Bremen
830,34331260,8.75,53.2833,25,HÃ_lseberg
831,34331311,8.93333,53.15,4,Lilienthal b. Bremen-Falkenberg
832,34331340,8.6,53.2667,6,Schwanewede-Meyenburg (PH)
833,34331400,8.8,53.2167,40,Osterholz-Scharmbeck (PH)
834,34331420,8.98333,53.2167,8,Otterstein
835,34331450,8.53333,53.2667,1,Rade
836,34331490,8.81667,53.1833,2,Lilienthal b. Bremen-Sankt JÃ_rgen
837,34331510,8.98333,53.25,7,SchluÃŸdorf
838,34331530,8.6,53.2333,12,Schwanewede
839,34331610,8.91667,53.3333,12,Vollersode
840,34341120,9.31667,53.0667,25,Ahausen
841,34341131,9.5,53.1333,25,Veerse
842,34341160,9.31667,53.1333,30,BÃ¶tersen
843,34341260,9.66667,53.1667,45,Fintel
844,34341330,9.6,53.0833,50,Hemslingen (PH)
845,34341380,9.51667,52.9667,55,Jeddingen
846,34341410,9.53333,53.2,30,LauenbrÃ_ck
847,34341420,9.48333,53.0167,50,LÃ_dingen
848,34341480,9.46667,53.0333,40,Riekenbostel
849,34341500,9.41667,53.1167,25,Rotenburg/WÃ_mme
850,34341510,9.48333,53.1667,30,ScheeÃŸel
851,34341590,9.16667,53.1167,15,Stuckenborstel
852,34341650,9.31667,53.1167,25,Waffensen
853,34341710,9.2,53.2,40,Winkeldorf
854,34341730,9.51667,53.0167,45,Wittorf
855,34351110,9.51667,53.5667,20,Agathenburg
856,34351120,9.45,53.4,35,Ahlerstedt
857,34351130,9.5,53.4,40,Ahrensmoor
858,34351150,9.61667,53.4333,45,Apensen
859,34351170,9.43333,53.6833,1,Assel
860,34351171,9.38333,53.6667,1,Ritschermoor
861,34351280,9.38333,53.45,30,Brest
862,34351320,9.7,53.4667,1,Buxtehude
863,34351400,9.26667,53.4833,20,Essel (Ph)
864,34351460,9.25,53.6833,1,GroÃŸenwÃ¶rden
865,34351560,9.36667,53.6167,8,Hammah
866,34351570,9.51667,53.45,25,Harsefeld (PH)
867,34351600,9.48333,53.5167,25,Helmste
868,34351610,9.31667,53.6167,6,Himmelpforten
869,34351621,9.46667,53.4167,35,Hollenbeck (Forsthaus)
870,34351650,9.28333,53.7167,1,Drochtersen-HÃ_ll
871,34351670,9.68333,53.5333,1,Jork/Niederelbe
872,34351730,9.33333,53.4833,20,Kutenholz
873,34351770,9.3,53.5167,15,Mulsum
874,34351800,9.3,53.6667,0,Buxtehude-Neuland
875,34351830,9.25,53.8,2,Oederquart
876,34351890,9.36667,53.4333,25,Brest-Reith
877,34351920,9.6,53.3667,40,Sauensiek (PH)
878,34351950,9.48333,53.6,7,Stade/Niederelbe
879,34351980,9.41667,53.3667,30,Wangersen
880,34361110,9.05,53.0167,20,Achim b. Bremen
881,34361331,9.2,52.8833,14,Rieda
882,34361480,9.18333,53.05,18,Hintzendorf
883,34361500,9.31667,52.8833,20,Hohenaverbergen
884,34361550,9.31667,52.95,45,Kirchlinteln
885,34361620,9.08333,52.95,10,Morsum
886,34361680,9.15,53.1167,11,Ottersberg
887,34361730,9.18333,52.9333,10,Ritzenbergen
888,34361830,9.23333,52.9,15,Verden
889,34371170,8.83333,53.6167,10,Bederkesa
890,34371180,8.81667,53.4333,10,Beverstedt (Ph)
891,34371300,8.56667,53.6833,2,Dorum
892,34371320,8.63333,53.3833,10,Driftsethe
893,34371380,8.9,53.5,12,Frelsdorf
894,34371420,8.65,53.35,10,Hagen b. Bremerhaven
895,34371430,8.61667,53.4333,5,Hahnenknoop
896,34371570,8.88333,53.5333,10,KÃ¶hlen b. Bremerhaven
897,34371580,8.71667,53.7167,7,Krempel
898,34371760,8.68333,53.6833,10,Neuenwalde
899,34371850,8.58333,53.4167,1,Schwegen
900,34371920,8.61667,53.45,5,Stotel
901,34371930,8.78333,53.4,10,Beverstedt-Stubben
902,34371960,8.8,53.5,10,Schiffdorf-Wehdel
903,34371990,8.86667,53.4,18,Wellen
904,34372040,8.51667,53.65,2,Wremen
905,34372050,8.66667,53.3167,10,WulsbÃ_ttel
906,35110000,8.03333,52.2833,80,OsnabrÃ_ck
907,35110001,8.05,52.3167,68,OsnabrÃ_ck-Haste (Ph)
908,35311241,7.3,52.9,8,DÃ_the
909,35311250,7.76667,52.9667,15,Gehlenberg
910,35311270,7.3,53,6,Heede/Ems
911,35311340,7.31667,52.8667,10,Lathen
912,35311450,7.28333,52.8667,8,Niederlangen
913,35311480,7.4,53.0833,2,Papenburg (Ph)
914,35311520,7.51667,52.8333,35,SÃ¶gel (PH)
915,35311610,7.66667,52.85,18,Werlte
916,35321130,7.96667,52.5,40,Alfhausen (Ph)
917,35321150,7.86667,52.5333,60,Ankum (PH)
918,35321190,7.98333,52.4167,45,Bramsche/Hase
919,35321220,7.95,52.55,35,BersenbrÃ_ck (PH)
920,35321250,7.73333,52.5833,55,Bippen
921,35321360,7.76667,52.4833,55,Engelern
922,35321400,7.68333,52.5167,50,FÃ_rstenau (Ph)
923,35321721,7.86667,52.6,35,Versmold-Loxten
924,35321780,7.95,52.6667,25,QuakenbrÃ_ck (PH)
925,35321960,7.93333,52.6333,25,Vehs
926,35321970,7.85,52.4,70,Vinte
927,35321990,7.75,52.4333,50,Voltlage
928,35322010,7.73333,52.4167,50,Weese
929,35322020,8.01667,52.65,27,Badbergen-Wehdel
930,35322040,7.93333,52.5333,40,Woltrup-Wehbergen
931,35331160,7.16667,52.3,80,Bentheim
932,35331230,6.85,52.6,15,Emlichheim
933,35331260,6.76667,52.6333,12,EschebrÃ_gge
934,35331290,7.11667,52.3,50,Gildehaus
935,35331480,7.16667,52.4667,25,Klausheide
936,35331540,6.95,52.5,20,Neuenhaus
937,35331560,7.08333,52.4333,20,Nordhorn
938,35331570,7.28333,52.2833,40,Ohne
939,35331620,7.23333,52.3167,30,SchÃ_ttorf (PH)
940,35331660,6.88333,52.5,50,Uelsen (PH)
941,35331730,6.73333,52.55,15,Wielen
942,35331740,7.13333,52.5167,20,Wietmarschen (PH)
943,35331750,6.85,52.55,30,Wilsum (Ph)
944,35341130,7.43333,52.4167,30,LÃ_nne
945,35341160,7.41667,52.5167,35,Baccum
946,35341170,7.43333,52.6,20,Bawinkel
947,35341330,7.55,52.4833,40,Freren
948,35341420,7.45,52.5333,30,Langen/Emsland
949,35341421,7.48333,52.55,30,Nordholte
950,35341460,7.3,52.4,20,Leschede
951,35341470,7.3,52.5,25,Lingen
952,35341520,7.41667,52.4833,45,Mundersum
953,35341581,7.25,52.5333,30,Nordlohne
954,35341620,7.31667,52.3167,35,Steide
955,35351150,8.4,52.25,120,Buer
956,35351420,8.35,52.2,80,Melle/Wiehengeb.
957,35351421,8.46667,52.2,80,BruchmÃ_hlen
958,35351430,8.4,52.1333,100,Melle/Wiehengeb.-Neuenkirchen
959,35361120,7.13333,52.8167,13,Haren-Altenberge
960,35361300,7.26667,52.6,18,Geeste
961,35361310,7.5,52.7667,30,GroÃŸ BerÃŸen
962,35361330,7.23333,52.7,15,GroÃŸ Fullen
963,35361370,7.23333,52.7833,10,Haren
964,35361380,7.48333,52.6667,20,HaselÃ_nne (PH)
965,35361440,7.06667,52.6333,21,Twist (Ph)
966,35361650,7.3,52.7,14,Meppen (PH)
967,35371180,8.15,52.3,80,Belm (PH)
968,35371190,8.16667,52.2333,80,Bissendorf
969,35371270,7.95,52.25,80,Gaste
970,35371290,8.05,52.2,100,GeorgsmarienhÃ_tte (PH)
971,35371340,7.96667,52.2,100,Lotte-Hagen
972,35371360,8.13333,52.1833,140,Hankenberge
973,35371390,7.96667,52.2333,70,Hasbergen
974,35371461,8.03333,52.25,90,Sutthausen
975,35371470,8.05,52.15,120,Iburg
976,35371520,8.08333,52.1,90,Laer
977,35371530,8.03333,52.3167,90,Lechtingen
978,35371630,8.06667,52.2,100,Oesede
979,35371640,8,52.2333,80,Ohrbeck
980,35371730,8.23333,52.2833,100,Schledehausen
981,35371740,7.93333,52.0833,55,Schwege
982,35371770,8,52.0667,60,Sudendorf
983,35371821,8.11667,52.25,100,Sandfort
984,35371860,8.05,52.1167,80,Westerwiede
985,35381110,8.41667,52.2833,80,Barkhausen
986,35381120,8.31667,52.3667,60,Bohmte
987,35381170,8.36667,52.3167,65,EielstÃ_dt
988,35381180,8.33333,52.3167,65,Essen
989,35381231,8.26667,52.3333,65,Hitzhausen
990,35381351,8.28333,52.4333,40,Hunteburg
991,35381400,8.43333,52.3333,50,Wimmer
992,36110000,7.18333,53.35,1,Emden-Wolthusen
993,36311120,7.48333,53.4667,5,Aurich/Ostfriesl.
994,36311130,7.6,53.4167,5,GroÃŸefehn-Aurich-Oldendorf
995,36311170,7.3,53.4333,0,Bedekaspel
996,36311200,7.55,53.5333,10,Dietrichsfeld
997,36311220,7.43333,53.4667,3,Extum
998,36311361,7.61667,53.55,8,Ogenbargen
999,36311420,7.38333,53.4167,0,Ochtelbur
1000,36311431,7.33333,53.5,2,Engerhafe
1001,36311450,7.6,53.4,5,OstgroÃŸefehn
1002,36311500,7.33333,53.4,0,Ihlow/Ostfriesl.-Riepe
1003,36311560,7.6,53.3833,4,Spetzerfehn
1004,36311570,7.63333,53.3667,7,Strackholt
1005,36311590,7.35,53.4667,1,Theene
1006,36311600,7.53333,53.3833,0,Timmel
1007,36311660,7.51667,53.4667,8,Wallinghausen
1008,36311720,7.73333,53.4167,14,Wiesmoor (PH)
1009,36321190,6.66667,53.5833,10,Borkum
1010,36321200,7.5,53.2,1,Breinermoor
1011,36321310,7.68333,53.2167,2,Detern
1012,36321341,7.26667,53.2667,1,Ditzumerverlaat
1013,36321480,7.45,53.2333,3,Heisfelde
1014,36321510,7.7,53.25,4,Hollen
1015,36321580,7.45,53.1667,2,Ihrhove
1016,36321680,7.45,53.2167,3,Leer
1017,36321740,7.36667,53.3,0,Midlum
1018,36321840,7.58333,53.25,3,Nortmoor
1019,36322010,7.71667,53.3,6,Selverde
1020,36322030,7.81667,53.3333,10,Uplengen-Stapel
1021,36322110,7.43333,53.2833,10,Veenhusen
1022,36322150,7.46667,53.3333,1,Warsingsfehn
1023,36322160,7.35,53.1667,3,Weener (PH)
1024,36322180,7.56667,53.1333,2,Westrhauderfehn
1025,36331130,7.3,53.6,2,Berum
1026,36331200,7.41667,53.65,1,Dornum/Ostfriesl.
1027,36331260,7.18333,53.4833,1,Grimersum
1028,36331270,7.06667,53.45,1,Groothusen
1029,36331290,7.15,53.4167,0,GroÃŸ Midlum
1030,36331300,7.3,53.6167,2,Hage
1031,36331360,7,53.6833,15,Juist (PH)
1032,36331390,7.3,53.55,1,Leezdorf
1033,36331440,7.26667,53.6,2,LÃ_tetsburg
1034,36331510,7.21667,53.6,2,Norden/Ostfriesl.
1035,36331520,7.13333,53.7167,10,Norderney
1036,36331570,7.06667,53.4833,1,Pilsum
1037,36331620,7.2,53.5667,0,Norden-SÃ_derneuland
1038,36331650,7.28333,53.5333,1,TjÃ_che
1039,36331671,7.26667,53.5167,1,MÃ_hlenloog
